Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDB10,OUT017,3912.5857
FDP57,OUT013,1634.8701
FDU48,OUT019,318.21747
FDH48,OUT035,1369.4867
FDO33,OUT035,1904.3445
NCU29,OUT045,2454.0918
FDW35,OUT046,699.7455
FDH05,OUT010,585.1284
FDP26,OUT049,1663.789
DRG27,OUT035,715.1763
FDQ33,OUT046,2454.0918
FDH20,OUT010,334.48004
FDV14,OUT046,1389.14
DRD01,OUT046,909.57104
NCI17,OUT049,1539.7234
FDF39,OUT010,820.89655
FDX37,OUT046,1651.024
NCX17,OUT035,3718.806
FDN03,OUT013,4073.7769
NCS41,OUT010,524.73285
FDH34,OUT045,3118.4475
NCX53,OUT018,1872.335
FDY31,OUT046,2454.0918
FDD20,OUT017,2047.5256
FDE51,OUT045,699.7455
FDV27,OUT046,1358.0298
FDF16,OUT035,2477.6423
FDZ02,OUT049,1539.7234
NCK05,OUT045,1025.6881
FDM12,OUT027,5224.241
NCA05,OUT018,2066.5452
FDX33,OUT045,2597.0369
FDM25,OUT049,2869.1553
FDE41,OUT018,1219.1079
FDW14,OUT045,1358.0298
NCD30,OUT046,1526.9585
FDB23,OUT010,659.9085
FDF45,OUT046,967.5992
FDW20,OUT017,1913.5548
FDF47,OUT045,3498.4143
NCR05,OUT019,576.8044
DRB01,OUT046,3118.4475
FDE36,OUT013,2597.0732
FDU56,OUT049,3141.6975
FDB23,OUT049,3593.191
FDN48,OUT049,1401.9049
FDS43,OUT013,3112.139
NCN05,OUT013,3112.139
NCL53,OUT049,2869.1553
FDL56,OUT046,1358.0298
FDH17,OUT018,1361.5824
FDP37,OUT046,2063.398
FDG09,OUT019,499.91815
FDA55,OUT045,3689.362
FDX31,OUT049,3970.2107
FDJ41,OUT045,4071.698
DRC24,OUT045,2454.0918
FDQ21,OUT035,1945.5226
NCT54,OUT045,1491.1425
FDH08,OUT049,3864.781
FDY38,OUT018,3472.783
DRM11,OUT010,695.93396
FDG32,OUT049,3627.4385
NCH18,OUT046,3868.0842
FDI20,OUT035,3511.3264
FDA33,OUT018,2182.8044
FDN45,OUT013,3619.0552
FDT45,OUT010,190.30374
FDR32,OUT035,3836.3682
FDA48,OUT017,3698.2676
FDN23,OUT017,2445.6746
NCR18,OUT035,711.20245
FDD45,OUT046,1511.9152
FDI22,OUT018,3126.583
FDT09,OUT013,2075.5852
DRC24,OUT027,3778.9343
FDT39,OUT046,2454.0918
FDX28,OUT045,1526.9585
FDA50,OUT018,1403.3247
FDT33,OUT027,4240.9023
FDQ60,OUT049,2000.9192
NCM19,OUT018,1640.1536
FDF40,OUT046,4002.2837
NCI30,OUT035,3904.4136
FDK34,OUT049,3891.3342
FDA38,OUT027,5511.005
FDT02,OUT045,677.85034
FDC11,OUT017,1344.5684
FDD08,OUT046,699.7455
NCS29,OUT046,3964.0137
DRI03,OUT010,455.43542
FDK48,OUT035,1108.7346
FDM52,OUT049,2466.8567
FDP49,OUT035,921.028
DRA24,OUT046,2596.949
NCJ43,OUT049,2869.1553
FDE11,OUT045,3107.0654
FDP01,OUT049,2350.5974
FDQ59,OUT018,1219.1079
FDA43,OUT019,526.7629
FDL14,OUT017,2445.6746
FDV50,OUT010,342.4377
FDT01,OUT027,5518.968
NCC42,OUT035,2126.722
FDO28,OUT046,1888.2489
FDD32,OUT019,272.20856
FDV45,OUT035,3151.0972
NCW17,OUT019,338.39792
NCJ17,OUT027,2300.6855
NCF18,OUT049,3092.1199
FDP01,OUT045,2337.8325
FDH24,OUT045,2453.0671
FDI38,OUT027,5518.968
FDX03,OUT035,711.20245
FDY28,OUT046,3474.997
FDN34,OUT018,2568.4187
FDJ02,OUT045,2454.0918
FDW40,OUT019,358.9475
FDX03,OUT017,722.76404
FDE17,OUT027,3757.8406
FDT58,OUT046,2712.3154
FDI38,OUT013,3468.6885
FDW22,OUT035,3733.8635
FDS15,OUT027,2629.8525
NCX06,OUT013,3100.7568
DRK47,OUT035,3886.0325
FDC23,OUT027,4686.694
FDM56,OUT010,375.1379
FDP21,OUT046,3118.4475
FDP58,OUT046,3474.997
FDA27,OUT019,792.9643
FDK41,OUT019,277.40753
NCH42,OUT046,3841.531
FDG29,OUT045,699.7455
FDW15,OUT018,2182.8044
FDD28,OUT018,797.2847
FDQ37,OUT049,2975.8606
FDC23,OUT035,2911.9995
FDV13,OUT035,1284.0245
FDK33,OUT046,3393.7717
FDO33,OUT013,1839.6893
FDN21,OUT017,2619.4521
NCW06,OUT027,5224.241
FDI38,OUT035,3519.4985
FDC21,OUT027,2629.8525
NCS05,OUT046,2103.1714
NCN53,OUT049,690.61523
FDV40,OUT010,259.06842
FDG60,OUT017,3877.8604
NCY30,OUT027,5069.81
FDM40,OUT045,2143.622
NCO30,OUT046,3079.355
FDK10,OUT046,2905.3687
FDM36,OUT045,2845.9053
FDN10,OUT013,1860.6627
FDM46,OUT018,1367.5087
FDX50,OUT049,1784.4211
FDP33,OUT045,3949.1006
FDO12,OUT045,3118.4475
FDC28,OUT013,1744.0701
FDO31,OUT045,1299.82
FDX45,OUT035,2477.6423
FDV21,OUT049,2076.1628
FDH04,OUT049,1401.9049
NCG54,OUT013,2690.3264
FDO13,OUT046,2624.6594
FDA09,OUT027,4793.4673
FDC38,OUT017,2094.7542
NCO42,OUT046,2337.8325
FDL45,OUT049,2058.4514
NCK31,OUT013,825.70746
FDM39,OUT017,2893.801
FDC22,OUT010,524.73285
FDF46,OUT046,1888.2489
FDQ37,OUT045,2963.0957
FDH41,OUT010,560.72833
FDQ04,OUT046,699.7455
NCQ02,OUT027,4732.3994
FDJ57,OUT027,5108.9023
NCE07,OUT049,2115.9363
FDE56,OUT013,964.4349
FDI20,OUT049,3448.6694
FDK36,OUT018,676.4925
FDP08,OUT027,5185.149
FDF44,OUT017,2094.7542
NCU53,OUT017,2709.4954
FDF47,OUT035,3573.8362
FDS55,OUT010,402.37277
FDZ52,OUT010,377.03976
FDL04,OUT018,1519.7826
NCM26,OUT035,2477.6423
FDX43,OUT049,2735.5654
FDP52,OUT049,3815.2034
DRK49,OUT045,703.7193
FDE38,OUT013,2597.0732
DRF13,OUT035,2477.6423
FDK41,OUT010,299.7464
FDJ04,OUT027,3025.813
FDZ44,OUT018,1678.5786
FDS11,OUT013,3711.9895
FDA55,OUT049,3712.612
NCW53,OUT046,3079.355
FDB49,OUT027,2599.1917
FDD23,OUT017,3140.407
NCV42,OUT045,1651.024
NCZ29,OUT018,1801.6615
FDQ26,OUT013,906.40674
FDV08,OUT017,722.76404
FDC53,OUT049,1635.2263
FDV58,OUT010,381.62885
NCP02,OUT019,167.96484
DRI37,OUT045,909.57104
FDQ12,OUT049,3864.781
FDE33,OUT046,1226.0818
FDX27,OUT045,1410.699
FDM22,OUT017,813.6842
NCH30,OUT019,341.8422
FDC04,OUT017,3912.5857
FDO38,OUT046,1299.82
FDV52,OUT027,3000.689
FDB32,OUT013,1510.8046
FDV43,OUT018,676.4925
FDI24,OUT018,2644.7654
FDR40,OUT017,1334.4619
FDW02,OUT049,2058.4514
FDE44,OUT049,807.8134
FDL38,OUT046,1389.14
NCT54,OUT010,334.48004
DRJ39,OUT010,551.5956
FDW55,OUT049,4064.6262
DRF13,OUT019,331.8459
NCW17,OUT049,2115.9363
FDP13,OUT035,711.20245
FDS08,OUT018,2568.4187
NCP17,OUT035,990.62427
NCO53,OUT035,3151.0972
FDH19,OUT045,2818.1948
FDJ04,OUT017,1972.2821
FDG10,OUT049,922.33594
FDA40,OUT010,299.7464
FDI53,OUT045,2624.6594
FDU09,OUT010,190.30374
FDK60,OUT045,1526.9585
FDR43,OUT017,700.8689
FDW22,OUT017,3508.8083
DRP47,OUT010,729.5738
DRG48,OUT010,402.37277
FDA14,OUT035,2477.6423
FDU49,OUT013,1332.8544
FDK28,OUT045,4071.698
FDT19,OUT046,2845.9053
NCQ42,OUT045,2045.6865
FDD03,OUT045,3818.42
NCM53,OUT013,1634.8701
NCX53,OUT045,2143.622
FDV14,OUT027,2300.6855
NCZ54,OUT017,2616.2422
FDB39,OUT013,906.40674
DRC24,OUT046,2454.0918
FDY36,OUT013,1142.6466
FDN01,OUT035,2869.4558
DRH25,OUT046,818.7859
FDV08,OUT046,699.7455
NCP53,OUT049,3891.3342
FDU52,OUT010,388.4809
NCI42,OUT045,3366.0613
FDZ14,OUT035,2004.2499
FDF11,OUT046,3883.0813
FDQ13,OUT018,1219.1079
FDO32,OUT010,169.11029
DRJ37,OUT018,2182.8044
FDY43,OUT046,2712.3154
NCT41,OUT017,2445.6746
NCV17,OUT045,2103.1714
FDM04,OUT027,1445.846
DRB48,OUT018,523.9259
FDM24,OUT013,2426.5056
FDT37,OUT049,4094.948
NCO05,OUT010,334.48004
FDL13,OUT046,3871.656
FDL15,OUT017,2445.6746
FDB11,OUT018,3266.3916
FDL14,OUT019,369.88434
FDY10,OUT019,341.8422
FDJ40,OUT049,1784.4211
NCW18,OUT046,3868.0842
NCY06,OUT013,2035.8116
DRE13,OUT018,1219.1079
FDA26,OUT045,3474.997
NCE19,OUT010,174.1638
FDE33,OUT035,1311.2769
DRL59,OUT027,1445.846
FDY07,OUT046,699.7455
FDF57,OUT018,2568.4187
FDM58,OUT035,1667.1196
FDP26,OUT027,2629.8525
FDY32,OUT046,2624.6594
FDD51,OUT010,169.11029
FDU22,OUT018,1714.0989
FDZ49,OUT018,3388.1558
NCI42,OUT017,3518.3076
FDT04,OUT027,1058.2736
NCU41,OUT045,3079.355
FDS56,OUT045,4042.4636
NCN42,OUT017,2445.6746
FDK34,OUT046,3868.0842
FDB03,OUT017,3831.8552
DRJ25,OUT035,806.5055
FDT25,OUT027,3216.7205
FDN20,OUT013,2662.616
FDP09,OUT013,3429.596
FDM20,OUT019,641.85474
NCG55,OUT046,1888.2489
NCP14,OUT045,1651.024
NCH06,OUT046,3818.42
FDV52,OUT013,1744.4032
NCL07,OUT035,711.20245
DRJ11,OUT027,5224.241
DRO59,OUT013,1142.6466
FDW15,OUT010,402.37277
NCQ30,OUT035,2061.782
NCN54,OUT019,236.72958
FDY01,OUT027,2964.1086
FDX39,OUT035,3519.4985
FDH53,OUT027,2300.6855
FDA57,OUT035,711.20245
NCC07,OUT010,362.08334
FDU28,OUT013,3073.0464
FDK36,OUT010,169.11029
FDR36,OUT018,590.66345
NCQ17,OUT035,2477.6423
FDS28,OUT019,167.96484
FDE08,OUT045,2454.0918
FDU22,OUT046,1988.1543
FDG41,OUT045,1651.024
FDO31,OUT010,294.5475
FDM21,OUT019,702.7291
FDU40,OUT017,3015.9756
FDV36,OUT018,1801.6615
FDT10,OUT027,1678.3806
FDX38,OUT045,795.0485
NCU30,OUT027,3852.013
NCV06,OUT049,3141.6975
FDT16,OUT035,4085.8777
NCP41,OUT027,2629.8525
FDZ56,OUT017,2709.4954
FDC22,OUT035,3151.0972
FDU10,OUT035,689.3073
FDS46,OUT045,1888.2489
FDO08,OUT049,2735.5654
NCV42,OUT018,1478.0403
FDP33,OUT035,4024.5225
FDJ12,OUT046,3474.997
FDH04,OUT045,1389.14
NCU54,OUT013,3468.6885
FDO36,OUT010,469.7815
FDT37,OUT027,5985.378
FDD14,OUT010,386.81876
FDA16,OUT013,3693.7437
NCS42,OUT019,276.3252
FDP10,OUT019,339.74448
FDQ28,OUT049,2466.8567
FDK57,OUT010,359.75998
FDK02,OUT013,1860.6627
FDW47,OUT018,1783.9502
NCC42,OUT018,1831.8838
FDQ37,OUT018,2782.7957
FDL40,OUT046,1526.9585
DRE13,OUT010,299.7464
FDQ34,OUT027,2629.8525
NCB54,OUT046,2063.398
FDS48,OUT049,2466.8567
FDO15,OUT045,1097.2777
NCT30,OUT013,711.0499
FDU49,OUT027,2300.6855
FDE21,OUT046,1888.2489
FDS49,OUT019,272.20856
FDT38,OUT027,2300.6855
FDZ01,OUT045,1651.024
FDC41,OUT035,1157.2677
DRG13,OUT010,445.0749
NCZ42,OUT018,3397.9175
NCM07,OUT045,1358.0298
NCV17,OUT018,1831.8838
DRK39,OUT035,1359.3802
FDS37,OUT018,1678.5786
FDV12,OUT019,312.14117
NCG19,OUT018,3531.1116
FDS51,OUT013,976.003
NCO14,OUT046,699.7455
FDC38,OUT046,2103.1714
FDN15,OUT046,2103.1714
NCH42,OUT013,3852.9663
FDQ22,OUT046,677.85034
FDC05,OUT013,3112.139
FDZ31,OUT013,3112.139
DRJ23,OUT049,3092.1199
FDC52,OUT035,2477.6423
DRD12,OUT010,288.31964
FDV55,OUT017,2445.6746
FDD32,OUT046,1347.9233
FDR01,OUT049,3498.247
FDY08,OUT019,349.15857
FDQ45,OUT045,3048.604
DRN11,OUT027,3757.8406
NCS05,OUT018,1831.8838
FDY32,OUT035,2648.21
NCD31,OUT045,2624.6594
NCE06,OUT049,2647.9094
NCP14,OUT046,1651.024
NCF18,OUT019,499.91815
FDF14,OUT018,2182.8044
FDB22,OUT017,2445.6746
NCH54,OUT049,2620.2869
FDU27,OUT035,806.5055
FDS58,OUT027,4024.7527
NCU29,OUT035,2477.6423
FDJ57,OUT013,3112.139
FDL56,OUT049,1370.7947
FDH60,OUT035,3142.925
FDN24,OUT018,802.99384
FDD02,OUT017,1972.2821
FDP15,OUT017,4032.6946
FDB28,OUT027,5224.241
DRC49,OUT045,2454.0918
NCG30,OUT018,1825.6925
FDJ14,OUT049,1312.5848
FDL52,OUT045,677.85034
NCG19,OUT027,5944.3623
NCN41,OUT035,2061.782
FDW22,OUT013,3693.7437
FDI02,OUT013,1822.2377
FDV51,OUT045,2624.6594
FDV48,OUT046,1299.82
NCL17,OUT019,358.9475
FDP46,OUT045,1389.14
FDU10,OUT045,677.85034
FDT37,OUT010,850.1307
FDI27,OUT035,806.5055
FDN51,OUT046,4029.9941
FDW07,OUT035,1369.4867
FDN45,OUT049,3627.4385
DRN37,OUT027,4240.9023
DRF48,OUT049,3141.6975
FDP38,OUT019,146.7714
NCX18,OUT027,4847.7383
FDK45,OUT018,1678.5786
FDZ37,OUT049,1370.7947
FDS50,OUT018,3266.3916
NCR54,OUT018,2895.845
NCS17,OUT035,1543.0541
FDV31,OUT046,2887.522
DRE27,OUT017,1522.5186
FDN60,OUT013,2569.4507
FDK26,OUT013,3112.139
FDX37,OUT018,1478.0403
FDW31,OUT046,3118.4475
FDX26,OUT018,2895.845
DRL49,OUT019,358.9475
FDU49,OUT017,1344.5684
FDY58,OUT046,3841.531
FDN03,OUT045,4056.3733
NCV06,OUT010,524.73285
FDH53,OUT045,1358.0298
FDG31,OUT018,943.3712
NCC06,OUT045,2063.398
FDS13,OUT049,4019.119
FDP16,OUT035,3864.3857
FDA35,OUT013,2018.1003
DRP47,OUT018,3696.4775
FDY28,OUT010,541.1345
FDY20,OUT035,1405.2356
NCH30,OUT017,1755.784
NCR29,OUT019,167.96484
NCP05,OUT013,2426.5056
NCF30,OUT019,320.0988
FDA08,OUT035,2681.67
FDN51,OUT027,5943.6743
FDH12,OUT046,1651.024
FDY39,OUT017,3140.407
NCO53,OUT045,3118.4475
FDB40,OUT046,2454.0918
FDH02,OUT049,1401.9049
FDY11,OUT027,1785.6542
FDQ09,OUT019,341.8422
FDP16,OUT013,3806.3674
NCF55,OUT018,527.02563
FDY09,OUT027,4611.5874
FDY39,OUT045,3118.4475
NCU53,OUT049,2647.9094
NCT41,OUT049,2466.8567
FDJ45,OUT046,677.85034
FDR28,OUT013,2597.0732
FDN08,OUT013,1860.6627
FDJ07,OUT049,1901.0138
FDZ09,OUT027,4058.414
FDQ14,OUT017,2445.6746
FDY12,OUT027,1316.242
FDK57,OUT046,2045.6865
FDD20,OUT049,2058.4514
FDS36,OUT018,1561.986
FDI40,OUT049,1663.789
FDJ40,OUT045,1771.6562
FDE08,OUT013,2426.5056
DRK01,OUT013,1510.8046
FDC58,OUT049,712.5104
FDE50,OUT046,3079.355
FDX48,OUT035,2477.6423
DRM35,OUT018,2603.0227
FDG41,OUT013,1634.8701
FDB52,OUT046,4060.316
FDV19,OUT045,2597.0369
DRG48,OUT017,2445.6746
FDI26,OUT013,2899.06
FDU11,OUT019,320.0988
FDF59,OUT019,338.39792
FDR07,OUT049,1423.4639
NCE06,OUT017,2616.2422
FDE10,OUT046,2103.1714
NCO55,OUT046,1651.024
FDZ13,OUT013,801.9701
FDT50,OUT017,1522.5186
FDH12,OUT010,362.08334
FDD21,OUT045,1888.2489
NCM05,OUT013,4025.0579
FDK04,OUT013,906.40674
FDN33,OUT017,1522.5186
NCM18,OUT010,170.46014
DRC25,OUT049,1370.7947
FDT47,OUT017,1522.5186
FDD45,OUT027,2533.6448
NCD07,OUT018,1678.5786
NCY54,OUT010,486.37653
FDL12,OUT049,980.3641
FDL02,OUT017,1646.5841
FDC60,OUT035,1405.2356
FDR37,OUT017,2927.3281
FDY16,OUT017,3132.2349
FDU26,OUT045,1988.1543
FDN24,OUT013,879.2751
FDH44,OUT013,2426.5056
FDE23,OUT010,169.11029
FDW60,OUT017,2843.0852
FDQ55,OUT049,1901.0138
FDV32,OUT027,1709.1428
FDV03,OUT010,392.22327
FDY14,OUT010,730.6614
NCL55,OUT027,5876.6064
DRF25,OUT017,697.76917
FDX03,OUT046,699.7455
FDF40,OUT045,4002.2837
FDX24,OUT010,288.31964
FDA25,OUT049,1663.789
FDH21,OUT018,2325.7495
FDB47,OUT010,560.72833
FDT34,OUT019,361.60437
FDS39,OUT010,381.28638
NCU05,OUT046,1299.82
FDE02,OUT049,1503.9073
FDL25,OUT035,1405.2356
FDC50,OUT049,1503.9073
FDZ32,OUT049,1663.789
FDV14,OUT045,1358.0298
FDR07,OUT045,1410.699
FDB26,OUT049,831.5508
NCR50,OUT045,2454.0918
FDP01,OUT018,2066.5452
FDH57,OUT045,2103.1714
FDM60,OUT027,1080.1688
FDA45,OUT017,2730.036
FDU55,OUT017,4116.1997
FDH40,OUT035,1369.4867
FDG40,OUT019,60.387985
FDT12,OUT049,3712.612
DRL59,OUT045,872.3535
FDT47,OUT018,1361.5824
FDI60,OUT017,1068.8317
DRF51,OUT027,1062.2473
NCK31,OUT049,807.8134
FDB08,OUT045,2597.0369
FDM44,OUT035,1667.1196
FDD46,OUT018,2247.1443
FDR27,OUT019,318.21747
FDV56,OUT010,375.1379
FDM02,OUT049,1370.7947
FDU45,OUT018,1657.6052
FDZ10,OUT017,2029.8143
NCK31,OUT010,169.11029
FDR27,OUT035,2126.722
FDF33,OUT013,1634.8701
FDJ36,OUT046,1651.024
FDP33,OUT049,3961.8655
FDG17,OUT046,3868.0842
FDG47,OUT027,5985.378
NCW29,OUT046,2063.398
DRH59,OUT017,1105.8276
FDR32,OUT017,3836.3682
FDP48,OUT035,3151.0972
FDG17,OUT035,3912.5857
DRJ59,OUT017,726.73785
FDY48,OUT027,2629.8525
FDB02,OUT046,2845.9053
FDN10,OUT019,341.8422
NCD55,OUT035,711.20245
FDX34,OUT013,2018.1003
FDZ38,OUT045,2845.9053
DRF37,OUT049,4011.443
DRL47,OUT019,320.0988
FDL27,OUT035,1071.7388
NCP53,OUT035,3912.5857
FDT03,OUT019,383.65887
FDJ28,OUT035,3151.0972
FDF40,OUT018,3632.5627
FDA32,OUT035,3519.4985
NCP02,OUT017,918.12085
FDZ31,OUT045,3118.4475
NCQ29,OUT013,3859.7727
FDP57,OUT010,362.08334
FDL32,OUT027,2964.1086
DRB01,OUT035,3151.0972
FDJ40,OUT046,1651.024
FDO24,OUT018,2390.0894
FDO11,OUT018,3629.3528
FDA56,OUT035,2004.2499
FDF02,OUT045,1651.024
FDA10,OUT013,2018.1003
NCI55,OUT017,2029.8143
FDZ40,OUT010,182.2858
FDV08,OUT049,712.5104
FDN48,OUT013,1372.9861
FDU57,OUT017,2445.6746
DRF49,OUT013,1860.6627
FDS02,OUT035,3151.0972
FDS43,OUT046,3118.4475
FDT16,OUT013,4058.7798
FDX19,OUT027,6017.045
FDK15,OUT046,1526.9585
DRA12,OUT049,2156.387
FDY35,OUT017,722.76404
NCU42,OUT013,2690.3264
FDD26,OUT013,3112.139
FDR11,OUT018,2390.0894
NCP53,OUT045,3868.0842
FDP34,OUT045,2597.0369
NCV41,OUT019,352.79904
FDN20,OUT018,2438.0388
FDZ16,OUT018,2918.4421
FDZ28,OUT049,2076.1628
NCL55,OUT013,3980.3298
NCJ17,OUT046,1358.0298
FDT37,OUT046,4071.698
FDV51,OUT049,2735.5654
FDZ28,OUT035,2079.4937
FDN27,OUT013,1744.4032
FDS14,OUT019,373.06915
FDZ58,OUT045,2045.6865
FDD46,OUT046,2454.0918
FDJ03,OUT035,806.5055
FDU03,OUT010,469.7815
FDA33,OUT027,3757.8406
NCW53,OUT035,3142.925
NCC55,OUT017,700.8689
FDP52,OUT019,564.25214
FDE39,OUT049,2000.9192
FDB44,OUT035,3519.4985
FDG59,OUT013,689.1548
FDI05,OUT013,1142.6466
FDF59,OUT045,2063.398
FDM39,OUT019,498.65634
FDB14,OUT013,1372.9861
NCS05,OUT019,318.21747
DRJ35,OUT045,979.1673
FDO31,OUT019,272.20856
FDA31,OUT046,2845.9053
FDX40,OUT049,683.5417
FDW56,OUT045,3118.4475
FDH09,OUT018,676.4925
FDA52,OUT019,440.11755
FDF20,OUT019,583.76404
FDE40,OUT046,979.1673
NCU17,OUT046,1566.3871
NCP14,OUT035,1667.1196
FDN25,OUT027,1678.3806
FDU39,OUT049,922.33594
NCM05,OUT017,4008.5151
FDU07,OUT017,2445.6746
FDF28,OUT049,2076.1628
FDR57,OUT049,2620.2869
FDJ33,OUT013,2018.1003
DRH23,OUT035,921.028
FDQ52,OUT046,3951.1409
DRK13,OUT035,3151.0972
FDP09,OUT046,3435.9045
FDR08,OUT027,2675.8564
FDV50,OUT045,2045.6865
FDT13,OUT049,3141.6975
FDJ27,OUT027,2629.8525
FDH21,OUT046,2597.0369
FDW14,OUT027,2353.9512
FDL52,OUT049,712.5104
FDW28,OUT017,3132.2349
FDL40,OUT049,1539.7234
FDE24,OUT046,2143.622
FDX35,OUT049,3815.1167
FDP46,OUT017,1344.5684
FDX56,OUT045,3474.997
FDQ45,OUT049,3071.854
FDK50,OUT027,4024.7527
FDY26,OUT045,3435.9045
FDQ09,OUT017,1872.3767
FDN39,OUT049,2697.3699
FDP13,OUT017,722.76404
FDR51,OUT013,2426.5056
FDZ49,OUT010,578.44025
FDL28,OUT018,3407.3684
FDZ10,OUT035,2079.4937
FDK38,OUT013,2426.5056
DRL49,OUT027,3332.561
FDR15,OUT013,2426.5056
FDQ24,OUT035,4116.1997
FDD56,OUT013,2823.9163
NCR42,OUT046,677.85034
FDH52,OUT045,1025.6881
FDH57,OUT019,318.21747
FDR15,OUT010,388.4809
FDJ34,OUT035,2061.782
FDW37,OUT035,1507.238
FDQ23,OUT018,1478.0403
FDP34,OUT013,2569.4507
FDE04,OUT027,4754.375
FDC48,OUT045,1299.82
FDA47,OUT019,403.2301
FDI35,OUT018,2641.0234
NCV05,OUT013,2408.5479
FDR28,OUT045,2624.6594
FDH31,OUT017,1522.5186
FDP59,OUT019,223.48526
FDS19,OUT018,1109.1711
FDM60,OUT045,699.7455
FDJ44,OUT018,2610.1614
DRH51,OUT017,1344.5684
DRC25,OUT017,1344.5684
DRE25,OUT013,1474.9885
NCX05,OUT049,1901.0138
FDR11,OUT017,2588.6196
DRP47,OUT045,3951.1409
DRC49,OUT019,331.8459
FDQ47,OUT027,1058.2736
FDL20,OUT013,1744.0701
FDM34,OUT035,2126.722
NCN55,OUT013,3885.4878
FDD41,OUT035,1667.1196
FDE52,OUT049,1401.9049
NCT18,OUT019,491.4133
FDJ32,OUT018,797.2847
FDE16,OUT046,3474.997
FDZ09,OUT045,2624.6594
DRZ11,OUT046,2045.6865
FDK41,OUT049,1370.7947
FDE56,OUT049,991.9322
FDH34,OUT013,3112.139
DRI49,OUT013,1274.6445
DRI59,OUT046,3689.362
DRC36,OUT049,2869.1553
FDS15,OUT019,339.74448
FDI07,OUT018,2854.1023
FDZ15,OUT018,1678.5786
NCX41,OUT027,5479.8755
NCO29,OUT019,407.58118
FDF57,OUT013,2690.3264
FDI33,OUT035,1405.2356
DRJ47,OUT049,2830.9597
FDB34,OUT046,1358.0298
FDY22,OUT027,3332.561
DRL11,OUT017,2588.6196
FDY46,OUT035,3142.925
FDG17,OUT013,3885.4878
FDE52,OUT018,1219.1079
DRP47,OUT027,5948.325
FDO01,OUT010,244.47755
FDL09,OUT046,2684.605
FDR57,OUT013,2569.4507
DRD37,OUT035,806.5055
FDQ36,OUT027,1080.1688
FDL33,OUT049,3141.6975
FDL48,OUT045,795.0485
FDL28,OUT049,3864.781
NCN29,OUT046,795.0485
FDO13,OUT035,2690.0845
FDB38,OUT045,2596.949
FDI36,OUT035,3151.0972
FDI58,OUT035,1405.2356
FDH22,OUT018,1843.4038
FDQ27,OUT013,1634.8701
FDT33,OUT046,2712.3154
FDC56,OUT045,1888.2489
FDF14,OUT046,2454.0918
FDQ39,OUT017,3140.407
NCM43,OUT017,2616.2422
FDS46,OUT035,2004.2499
FDI22,OUT049,3498.247
NCE43,OUT045,2845.9053
FDZ36,OUT010,524.73285
FDR13,OUT019,341.8422
FDP46,OUT018,1223.7639
FDW56,OUT019,526.7629
FDB40,OUT017,2445.6746
FDM28,OUT018,2603.0227
FDV49,OUT013,4133.8296
NCS53,OUT018,2367.4922
FDO03,OUT049,3864.781
FDT15,OUT035,3151.0972
FDD33,OUT049,3795.4326
FDX13,OUT017,4116.1997
FDH60,OUT013,3073.0464
DRH51,OUT046,1358.0298
NCL07,OUT049,712.5104
FDW51,OUT045,3474.997
FDF21,OUT019,526.7629
FDH26,OUT019,318.21747
FDJ03,OUT049,807.8134
FDU35,OUT017,1522.5186
DRL01,OUT018,3360.914
FDE59,OUT045,677.85034
FDI60,OUT035,1071.7388
DRH39,OUT035,1195.0173
FDK36,OUT049,807.8134
FDN52,OUT045,1358.0298
FDU12,OUT017,4003.4602
NCT05,OUT027,5876.6064
FDS37,OUT027,2964.1086
FDK24,OUT017,813.6842
DRF36,OUT013,3112.139
FDN46,OUT010,362.08334
NCN06,OUT045,2624.6594
FDD59,OUT035,1311.2769
FDM14,OUT045,1651.024
FDO10,OUT018,797.2847
FDU35,OUT013,1510.8046
NCA30,OUT018,2921.652
NCO41,OUT049,1539.7234
FDI24,OUT046,2845.9053
FDZ16,OUT046,3118.4475
FDV47,OUT046,1358.0298
FDV16,OUT045,677.85034
FDZ22,OUT035,1359.3802
FDO20,OUT010,704.442
FDW38,OUT013,906.40674
FDW52,OUT045,2624.6594
FDT43,OUT019,146.7714
NCS29,OUT045,3964.0137
NCC31,OUT017,2445.6746
FDA21,OUT017,3140.407
FDQ55,OUT046,1888.2489
NCE54,OUT049,1042.3162
FDD45,OUT017,1486.7025
NCP17,OUT017,1068.8317
FDR47,OUT035,3139.715
DRM35,OUT013,2865.533
FDR47,OUT019,515.38104
FDX19,OUT010,570.0242
FDV22,OUT027,3778.9343
FDQ46,OUT027,2927.1907
DRO47,OUT045,1849.8239
FDB44,OUT010,541.1345
FDN02,OUT010,574.77435
FDW10,OUT045,2701.9355
FDJ41,OUT019,816.49084
FDM50,OUT046,909.57104
FDW10,OUT035,2756.4065
FDY48,OUT049,1663.789
NCE30,OUT027,5518.968
FDO04,OUT045,909.57104
FDQ26,OUT010,190.30374
NCX29,OUT018,2224.547
FDE39,OUT046,1888.2489
NCR54,OUT027,5224.241
NCP55,OUT027,1678.3806
FDX22,OUT017,3508.8083
FDI05,OUT035,1157.2677
FDC51,OUT027,3216.7205
FDC10,OUT013,1860.6627
FDJ46,OUT045,2845.9053
FDV10,OUT010,104.622
FDX12,OUT027,5960.475
FDL43,OUT019,272.20856
DRB13,OUT046,3048.604
FDF59,OUT027,3253.351
FDT35,OUT049,2697.3699
NCJ19,OUT035,921.028
